,latitude,longtitude,compass_direction,x,y,z
1311,28.5392,-81.374345,4.52,838616.0671246242,-5528347.037992121,3040941.814550908
1312,28.539315,-81.374348,4.23,838614.8622593884,-5528341.047364754,3040953.0375886504
1313,28.539408,-81.37435,3.95,838613.9290002363,-5528336.196517626,3040962.113601519
1314,28.5395,-81.374351,3.67,838613.1001868736,-5528331.383493962,3040971.092014967
1315,28.539607,-81.374354,3.39,838611.9589950702,-5528325.812606905,3040981.534290311
1316,28.539708,-81.374356,3.11,838610.9620490547,-5528320.541913952,3040991.3910077745
1317,28.539807,-81.374358,2.83,838609.9810210951,-5528315.376154085,3041001.052533543
1318,28.539906,-81.37436,2.55,838608.9999909934,-5528310.210377652,3041010.714050233
1319,28.540002,-81.374361,2.27,838608.1393264539,-5528305.1873746645,3041020.082785019
1320,28.540117,-81.374364,1.98,838606.9344415326,-5528299.196591308,3041031.305737326
1321,28.540223,-81.374366,1.7,838605.8976829939,-5528293.663431991,3041041.650360776
1322,28.540324,-81.374368,1.42,838604.9007233173,-5528288.392633884,3041051.507020606
1323,28.540431,-81.37437,1.14,838603.8559996448,-5528282.806961271,3041061.9492142764
